-0.5586144	-0.3	0.6484924	18.94567	-42.36847	0	18.14085	-40.88608	-4.492155E-07	-0.3699951	-1.626709	0	-1.174805	-0.1443176	0	True
-0.5550789	-0.3	0.6520279	18.94567	-42.36847	0	18.14085	-40.88608	-4.492155E-07	-0.361908	-1.960327	0	-1.166748	-0.4779358	0	True
-0.5515434	-0.3	0.6555634	18.94567	-42.36847	0	18.14085	-40.88608	-4.492155E-07	-0.3532715	-2.29364	4.52303E-07	-1.158081	-0.8112488	3.087536E-09	True
-0.5480079	-0.3	0.6590989	18.94567	-42.36847	0	18.14085	-40.88608	-4.492155E-07	-0.3439941	-2.626648	0	-1.148834	-1.144257	0	True
-0.5444724	-0.3	0.6626344	18.94567	-42.36847	0	18.14085	-40.88608	-4.492155E-07	-0.3341675	-2.959259	9.045005E-07	-1.138977	-1.476868	4.55285E-07	True
-0.5409369	-0.3	0.6661699	18.94567	-42.36847	0	18.11609	-40.41153	0	-0.3237305	-3.291504	0	-1.15329	-1.334564	0	True
-0.5374014	-0.3	0.6697055	18.94567	-42.36847	0	18.11609	-40.41153	0	-0.3127136	-3.623352	9.04382E-07	-1.142273	-1.666412	9.04382E-07	True
-0.5338659	-0.3	0.673241	18.94567	-42.36847	0	18.11609	-40.41153	0	-0.3010864	-3.954803	0	-1.130676	-1.997864	0	True
-0.5303304	-0.3	0.6767765	18.94567	-42.36847	0	18.11609	-40.41153	0	-0.2889099	-4.285767	0	-1.118469	-2.328827	0	True
-0.5267949	-0.3	0.680312	18.94567	-42.36847	0	18.48146	-40.44128	-4.501002E-07	-0.276123	-4.616302	0	-0.7403259	-2.689117	0	True
-0.5232593	-0.3	0.6838475	18.9216	-41.89362	0	18.43062	-39.49417	-4.499669E-07	-0.2868652	-4.471497	1.356161E-06	-0.777832	-2.072052	9.061941E-07	True
-0.5197238	-0.3	0.687383	18.89721	-41.4191	0	18.77022	-39.0524	0	-0.2973328	-4.326508	9.040308E-07	-0.4243164	-1.959808	9.040308E-07	True
-0.5161883	-0.3	0.6909185	18.82204	-39.99789	0	19.10985	-38.61206	0	-0.3580322	-3.234314	0	-0.07019043	-1.84848	0	True
-0.5126528	-0.3	0.694454	18.77022	-39.0524	0	19.08294	-38.14087	0	-0.3947754	-2.617279	0	-0.08206177	-1.70575	0	True
-0.5091173	-0.3	0.6979895	18.54837	-35.28894	-4.502763E-07	19.76155	-37.2663	-9.072006E-07	-0.6010437	0.8182678	4.535069E-07	0.6121445	-1.159088	0	True
-0.5055818	-0.3	0.701525	18.45879	-33.88629	4.500407E-07	20.07249	-36.36322	-4.544931E-07	-0.6744385	1.893616	1.353735E-06	0.9392529	-0.583313	4.492016E-07	True
-0.5020463	-0.3	0.7050605	18.42812	-33.41992	-4.499603E-07	20.04354	-35.89578	0	-0.6884155	2.033264	0	0.9270172	-0.4425964	0	True
-0.4985107	-0.3	0.7085961	18.03277	-32.91696	-4.489389E-07	20.3825	-35.46405	0	-1.066498	2.210144	4.545702E-07	1.28323	-0.3369446	9.035091E-07	True
-0.4949752	-0.3	0.7121316	18.00131	-32.45135	-4.488587E-07	20.3528	-34.9982	0	-1.08017	2.350311	0	1.271326	-0.1965332	0	True
-0.4914397	-0.3	0.7156671	17.50788	-30.55582	0	20.2923	-34.06827	-4.551345E-07	-1.555267	3.921082	0	1.229164	0.4086304	0	True
-0.4879041	-0.3	0.7192026	17.07784	-29.5903	4.465779E-07	20.2615	-33.60422	0	-1.966431	4.5625	0	1.217232	0.548584	0	True
-0.4843686	-0.3	0.7227382	16.68198	-29.08716	0	20.63046	-33.64111	0	-2.342896	4.742249	0	1.605597	0.1882935	0	True
-0.4808331	-0.3	0.7262737	16.68198	-29.08716	0	20.63046	-33.64111	0	-2.322968	4.419586	4.514977E-07	1.625515	-0.1343689	4.514977E-07	True
-0.4772975	-0.3	0.7298093	16.32169	-29.04572	4.448133E-07	20.59931	-33.17816	4.560446E-07	-2.662811	4.139099	8.962556E-07	1.614798	0.006652832	9.074869E-07	True
-0.473762	-0.3	0.7333449	16.32169	-29.04572	4.448133E-07	20.59931	-33.17816	4.560446E-07	-2.641876	3.817932	8.961989E-07	1.635744	-0.3145142	9.074301E-07	True
